Size,Type,Stages,Class,Style,Code,Cv_design,l,w,lw,A,n0,Ah,St,Stroke,Deadlift,l/w,dH,Rows,s1_d,s2_d,s3_d,s4_d,s1_dP,s2_dP,s3_dP,s4_dP,Arrangement,alpha,rowGap
20,H,3,030,Q,CU-20-030-3001-H-Q,1200.2,8,8,0.025132741,5.02655E-05,1012,-4.85,0.3,199,15.2,1,8,15,8,8,8,,0.334,0.332,0.334,,8/16/28/44/60/72/80/88/88/88/88/88/88/88/88,0.7,4.56
20,H,4,030,L,CU-20-030-4001-H-L,1366,8,8,0.025132741,5.02655E-05,1320,-4.85,0.3,199,15.2,1,8,15,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.56
20,H,4,030,L,CB-20-030-4001-H-L,1274.9,8,8,0.025132741,5.02655E-05,1232,-4.85,0.3,199,34,1,8,14,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.08
20,H,4,030,E,CU-20-030-4001-H-E,513.6,8,8,0.025132741,5.02655E-05,500,-4.85,0.3,199,15.2,1,8,15,8,8,8,8,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/24/28/36/44/52/64/80/88,0.7,4.56
20,H,4,030,Q,CU-20-030-4001-H-Q,1039.4,8,8,0.025132741,5.02655E-05,1012,-4.85,0.3,199,15.2,1,8,15,8,8,8,8,0.25,0.25,0.25,0.25,8/16/28/44/60/72/80/88/88/88/88/88/88/88/88,0.7,4.56
20,S,1,060,L,CB-20-060-1001-S-L,7097,194,30,0.48224778,0.00575598,28,-4.85,0.3,233,33.6,6.466666667,47.74292588,-,-,-,-,,1,-,-,,,0.66,18.92
20,S,1,060,L,CU-20-060-1001-S-L,7620,213,30,0.52024778,0.00631971,28,-4.85,0.3,233,14.8,7.1,48.59000075,-,-,-,-,,1,-,-,,,0.66,18.92
20,H,1,060,L,CU-20-060-1001-H-L,6646,10,10,0.031415927,7.85398E-05,2128,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,,0.6758,-2.29
20,H,1,060,L,CB-20-060-1001-H-L,5934,10,10,0.031415927,7.85398E-05,1900,-4.85,0.3,233,33.6,1,10,25,10,-,-,,1,-,-,,,0.6758,-2.13
20,H,1,060,E,CU-20-060-1001-H-E,2652.5,10,10,0.031415927,7.85398E-05,856,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,8/8/8/8/8/8/12/12/12/12/16/16/20/20/24/24/28/32/36/40/44/48/56/60/68/76/76/76/,0.6758,-2.29
20,H,1,060,Q,CU-20-060-1001-H-Q,5081.9,10,10,0.031415927,7.85398E-05,1640,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,8/8/12/20/24/32/40/44/52/56/64/68/72/76/76/76/76/76/76/76/76/76/76/76/76/76/76/76,0.6758,-2.29
20,H,2,060,L,CU-20-060-2001-H-L,2090.8,8,8,0.025132741,5.02655E-05,1428,-4.85,0.3,233,15.2,1,8,17,8,8,-,,0.5,0.5,-,,,0.7,3.94
20,H,2,060,L,CB-20-060-2001-H-L,1844.8,8,8,0.025132741,5.02655E-05,1260,-4.85,0.3,233,34,1,8,15,8,8,,,0.5,0.5,,,,0.7,3.94
20,H,2,060,E,CU-20-060-2001-H-E,819.2,8,8,0.025132741,5.02655E-05,564,-4.85,0.3,233,15.2,1,8,18,8,8,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/80/80/,0.7,3.94
20,H,2,060,Q,CU-20-060-2001-H-Q,1597.8,8,8,0.025132741,5.02655E-05,1100,-4.85,0.3,233,15.2,1,8,17,8,8,-,,0.5,0.5,-,,8/16/24/36/48/60/72/80/84/84/84/84/84/84/84/84/84,0.7,4.34
20,H,3,060,L,CU-20-060-3001-H-L,1606.7,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,,0.7,4.73
20,H,3,060,L,CB-20-060-3001-H-L,1405.8,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,233,34,1,8,14,8,8,8,,0.334,0.332,0.334,,,0.7,3.94
20,H,3,060,E,CU-20-060-3001-H-E,721.1,8,8,0.025132741,5.02655E-05,580,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,4/8/12/12/16/16/20/24/28/36/44/52/64/76/84/84,0.7,4.73
20,H,3,060,Q,CU-20-060-3001-H-Q,1233.4,8,8,0.025132741,5.02655E-05,1040,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,8/16/28/40/52/64/76/84/84/84/84/84/84/84/84/84,0.7,4.34
20,H,4,060,L,CU-20-060-4001-H-L,1391.4,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.73
20,H,4,060,L,CB-20-060-4001-H-L,1217.4,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,233,34,1,8,14,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,3.94
20,H,4,060,E,CU-20-060-4001-H-E,558.7,8,8,0.025132741,5.02655E-05,544,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/20/28/32/40/48/56/68/84/84,0.7,4.73
20,H,4,060,Q,CU-20-060-4001-H-Q,1068.2,8,8,0.025132741,5.02655E-05,1040,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,8/16/28/40/52/64/76/84/84/84/84/84/84/84/84/84,0.7,4.34
20,S,1,090,L,CB-20-090-1001-S-L,7097,194,30,0.48224778,0.00575598,28,-4.85,0.3,233,33.6,6.466666667,47.74292588,-,-,-,-,,1,-,-,,,0.66,18.92
20,S,1,090,L,CU-20-090-1001-S-L,7620,213,30,0.52024778,0.00631971,28,-4.85,0.3,233,14.8,7.1,48.59000075,-,-,-,-,,1,-,-,,,0.66,18.92
20,H,1,090,L,CU-20-090-1001-H-L,6646,10,10,0.031415927,7.85398E-05,2128,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,,0.6758,-2.29
20,H,1,090,L,CB-20-090-1001-H-L,5934,10,10,0.031415927,7.85398E-05,1900,-4.85,0.3,233,33.6,1,10,25,10,-,-,,1,-,-,,,0.6758,-2.13
20,H,1,090,E,CU-20-090-1001-H-E,2652.5,10,10,0.031415927,7.85398E-05,856,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,8/8/8/8/8/8/12/12/12/12/16/16/20/20/24/24/28/32/36/40/44/48/56/60/68/76/76/76/,0.6758,-2.29
20,H,1,090,Q,CU-20-090-1001-H-Q,5081.9,10,10,0.031415927,7.85398E-05,1640,-4.85,0.3,233,14.8,1,10,28,10,-,-,,1,-,-,,8/8/12/20/24/32/40/44/52/56/64/68/72/76/76/76/76/76/76/76/76/76/76/76/76/76/76/76,0.6758,-2.29
20,H,2,090,L,CU-20-090-2001-H-L,2090.8,8,8,0.025132741,5.02655E-05,1428,-4.85,0.3,233,15.2,1,8,17,8,8,-,,0.5,0.5,-,,,0.7,3.94
20,H,2,090,L,CB-20-090-2001-H-L,1844.8,8,8,0.025132741,5.02655E-05,1260,-4.85,0.3,233,34,1,8,15,8,8,,,0.5,0.5,,,,0.7,3.94
20,H,2,090,E,CU-20-090-2001-H-E,819.2,8,8,0.025132741,5.02655E-05,564,-4.85,0.3,233,15.2,1,8,18,8,8,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/80/80/,0.7,3.94
20,H,2,090,Q,CU-20-090-2001-H-Q,1597.8,8,8,0.025132741,5.02655E-05,1100,-4.85,0.3,233,15.2,1,8,17,8,8,-,,0.5,0.5,-,,8/16/24/36/48/60/72/80/84/84/84/84/84/84/84/84/84,0.7,4.34
20,H,3,090,L,CU-20-090-3001-H-L,1606.7,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,,0.7,4.73
20,H,3,090,L,CB-20-090-3001-H-L,1405.8,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,233,34,1,8,14,8,8,8,,0.334,0.332,0.334,,,0.7,3.94
20,H,3,090,E,CU-20-090-3001-H-E,721.1,8,8,0.025132741,5.02655E-05,580,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,4/8/12/12/16/16/20/24/28/36/44/52/64/76/84/84,0.7,4.73
20,H,3,090,Q,CU-20-090-3001-H-Q,1233.4,8,8,0.025132741,5.02655E-05,1040,-4.85,0.3,233,15.2,1,8,16,8,8,8,,0.334,0.332,0.334,,8/16/28/40/52/64/76/84/84/84/84/84/84/84/84/84,0.7,4.34
20,H,4,090,L,CU-20-090-4001-H-L,1391.4,8,8,0.025132741,5.02655E-05,1344,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.73
20,H,4,090,L,CB-20-090-4001-H-L,1217.4,8,8,0.025132741,5.02655E-05,1176,-4.85,0.3,233,34,1,8,14,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,3.94
20,H,4,090,E,CU-20-090-4001-H-E,558.7,8,8,0.025132741,5.02655E-05,544,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/20/28/32/40/48/56/68/84/84,0.7,4.73
20,H,4,090,Q,CU-20-090-4001-H-Q,1068.2,8,8,0.025132741,5.02655E-05,1040,-4.85,0.3,233,15.2,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,8/16/28/40/52/64/76/84/84/84/84/84/84/84/84/84,0.7,4.34
20,S,1,150,L,CB-20-150-1001-S-L,7097,194,30,0.48224778,0.00575598,28,-4.85,0.3,237,33.9,6.466666667,47.74292588,-,-,-,-,,1,-,-,,,0.66,13.98
20,S,1,150,L,CU-20-150-1001-S-L,7720,217,30,0.52824778,0.00643839,28,-4.85,0.3,237,15,7.233333333,48.75280312,-,-,-,-,,1,-,-,,,0.66,13.98
20,H,1,150,L,CU-20-150-1001-H-L,5820,10,10,0.031415927,7.85398E-05,1856,-4.85,0.3,237,15,1,10,29,10,-,-,,1,-,-,,,0.6785,-2.43
20,H,1,150,L,CB-20-150-1001-H-L,5220,10,10,0.031415927,7.85398E-05,1664,-4.85,0.3,237,33.9,1,10,26,10,-,-,,1,-,-,,,0.6785,-2.28
20,H,1,150,E,CU-20-150-1001-H-E,2376.9,10,10,0.031415927,7.85398E-05,764,-4.85,0.3,237,15,1,10,29,10,-,-,,1,-,-,,4/8/8/8/8/8/8/8/12/12/12/16/16/16/20/20/24/24/28/32/36/40/44/48/52/60/64/64/64/,0.6785,-2.43
20,H,1,150,Q,CU-20-150-1001-H-Q,4480,10,10,0.031415927,7.85398E-05,1440,-4.85,0.3,237,15,1,10,29,10,-,-,,1,-,-,,8/8/12/16/20/24/32/36/44/48/52/56/60/64/64/64/64/64/64/64/64/64/64/64/64/64/64/64/64,0.6785,-2.43
20,H,2,150,L,CU-20-150-2001-H-L,2003,8,8,0.025132741,5.02655E-05,1368,-4.85,0.3,237,15.4,1,8,18,8,8,-,,0.5,0.5,-,,,0.7,4.56
20,H,2,150,L,CB-20-150-2001-H-L,1780.4,8,8,0.025132741,5.02655E-05,1216,-4.85,0.3,237,34.1,1,8,16,8,8,-,,0.5,0.5,-,,,0.7,4.18
20,H,2,150,E,CU-20-150-2001-H-E,801.8,8,8,0.025132741,5.02655E-05,552,-4.85,0.3,237,15.4,1,8,18,8,8,-,,0.5,0.5,-,,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/64/76/76/,0.7,4.56
20,H,2,150,Q,CU-20-150-2001-H-Q,1528.1,8,8,0.025132741,5.02655E-05,1052,-4.85,0.3,237,15.4,1,8,18,8,8,-,,0.5,0.5,-,,8/12/20/32/40/52/60/68/76/76/76/76/76/76/76/76/76/76,0.7,4.56
20,H,3,150,L,CU-20-150-3001-H-L,1635.4,8,8,0.025132741,5.02655E-05,1368,-4.85,0.3,237,15.4,1,8,18,8,8,8,,0.334,0.332,0.334,,,0.7,4.56
20,H,3,150,L,CB-20-150-3001-H-L,1453.6,8,8,0.025132741,5.02655E-05,1216,-4.85,0.3,237,34.1,1,8,16,8,8,8,,0.334,0.332,0.334,,,0.7,4.18
20,H,3,150,E,CU-20-150-3001-H-E,749.5,8,8,0.025132741,5.02655E-05,604,-4.85,0.3,237,15.4,1,8,18,8,8,8,,0.334,0.332,0.334,,4/8/8/12/12/16/16/20/24/28/32/36/44/52/64/76/76/76,0.7,4.56
20,H,3,150,Q,CU-20-150-3001-H-Q,1247.7,8,8,0.025132741,5.02655E-05,1052,-4.85,0.3,237,15.4,1,8,18,8,8,8,,0.334,0.332,0.334,,8/12/20/32/40/52/60/68/76/76/76/76/76/76/76/76/76/76,0.7,4.56
20,H,4,150,L,CU-20-150-4001-H-L,1416.3,8,8,0.025132741,5.02655E-05,1368,-4.85,0.3,237,15.4,1,8,18,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.56
20,H,4,150,L,CB-20-150-4001-H-L,1258.9,8,8,0.025132741,5.02655E-05,1232,-4.85,0.3,237,34.1,1,8,16,8,8,8,8,0.25,0.25,0.25,0.25,,0.7,4.18
20,H,4,150,E,CU-20-150-4001-H-E,579.3,8,8,0.025132741,5.02655E-05,564,-4.85,0.3,237,15.4,1,8,18,8,8,8,8,0.25,0.25,0.25,0.25,8/8/8/8/12/12/16/16/20/24/28/32/40/48/56/68/80/80,0.7,4.56
20,H,4,150,Q,CU-20-150-4001-H-Q,1080.5,8,8,0.025132741,5.02655E-05,1052,-4.85,0.3,237,15.4,1,8,18,8,8,8,8,0.25,0.25,0.25,0.25,8/12/20/32/40/52/60/68/76/76/76/76/76/76/76/76/76/76,0.7,4.56
24,S,1,015,L,CB-24-015-1001-S-L,9572,192,30,0.47824778,0.00569664,40,-4.85,0.3,223.1,35.4,6.4,47.64592952,-,-,-,-,,1,-,-,,,0.65,12.41
24,S,1,015,L,CU-24-015-1001-S-L,10261,200,30,0.49424778,0.005934,40,-4.85,0.3,223.1,17.6,6.666666667,48.02449496,-,-,-,-,,1,-,-,,,0.65,12.41
24,H,1,015,L,CU-24-015-1001-H-L,9862,10,10,0.031415927,7.85398E-05,2376,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,,0.8981,-2.48
24,H,1,015,L,CB-24-015-1001-H-L,8776,10,10,0.031415927,7.85398E-05,2112,-4.85,0.3,223.1,35.4,1,10,24,10,-,-,,1,-,-,,,0.8981,-2.28
24,H,1,015,E,CU-24-015-1001-H-E,3656.8,10,10,0.031415927,7.85398E-05,888,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/20/20/24/24/28/32/36/40/44/52/56/64/72/80/88/88/,0.8981,-2.48
24,H,1,015,Q,CU-24-015-1001-H-Q,7478.3,10,10,0.031415927,7.85398E-05,1816,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,8/12/16/20/28/36/44/52/60/68/76/80/84/88/88/88/88/88/88/88/88/88/88/88/88/88/88,0.8981,-2.48
24,H,2,015,L,CU-24-015-2001-H-L,2745,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,,0.7,3.99
24,H,2,015,L,CB-24-015-2001-H-L,2379,10,10,0.031415927,7.85398E-05,1040,-4.85,0.3,223.1,35,1,10,13,10,10,-,,0.5,0.5,-,,,0.7,4.83
24,H,2,015,E,CU-24-015-2001-H-E,1044,10,10,0.031415927,7.85398E-05,460,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/28/32/40/48/60/72/80/,0.7,3.99
24,H,2,015,Q,CU-24-015-2001-H-Q,2097.1,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,H,3,015,L,CU-24-015-3001-H-L,2241.3,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,,0.7,3.99
24,H,3,015,L,CB-24-015-3001-H-L,2091.8,10,10,0.031415927,7.85398E-05,1120,-4.85,0.3,223.1,35,1,10,14,10,10,10,,0.334,0.332,0.334,,,0.7,4.83
24,H,3,015,E,CU-24-015-3001-H-E,963.6,10,10,0.031415927,7.85398E-05,496,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,4/8/8/12/12/16/20/24/28/36/44/56/68/80/80,0.7,3.99
24,H,3,015,Q,CU-24-015-3001-H-Q,1712.3,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,H,4,015,L,CU-24-015-4001-H-L,1941,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,3.99
24,H,4,015,L,CB-24-015-4001-H-L,1811.6,10,10,0.031415927,7.85398E-05,1120,-4.85,0.3,223.1,35,1,10,14,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,4.83
24,H,4,015,E,CU-24-015-4001-H-E,789.6,10,10,0.031415927,7.85398E-05,492,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/24/28/36/44/52/64/80/80,0.7,3.99
24,H,4,015,Q,CU-24-015-4001-H-Q,1482.9,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,S,1,030,L,CB-24-030-1001-S-L,9572,192,30,0.47824778,0.00569664,40,-4.85,0.3,223.1,35.4,6.4,47.64592952,-,-,-,-,,1,-,-,,,0.65,12.41
24,S,1,030,L,CU-24-030-1001-S-L,10261,200,30,0.49424778,0.005934,40,-4.85,0.3,223.1,17.6,6.666666667,48.02449496,-,-,-,-,,1,-,-,,,0.65,12.41
24,H,1,030,L,CU-24-030-1001-H-L,9862,10,10,0.031415927,7.85398E-05,2376,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,,0.8981,-2.48
24,H,1,030,L,CB-24-030-1001-H-L,8776,10,10,0.031415927,7.85398E-05,2112,-4.85,0.3,223.1,35.4,1,10,24,10,-,-,,1,-,-,,,0.8981,-2.28
24,H,1,030,E,CU-24-030-1001-H-E,3656.8,10,10,0.031415927,7.85398E-05,888,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,8/8/8/8/8/12/12/12/12/16/16/20/20/24/24/28/32/36/40/44/52/56/64/72/80/88/88/,0.8981,-2.48
24,H,1,030,Q,CU-24-030-1001-H-Q,7478.3,10,10,0.031415927,7.85398E-05,1816,-4.85,0.3,223.1,17.6,1,10,27,10,-,-,,1,-,-,,8/12/16/20/28/36/44/52/60/68/76/80/84/88/88/88/88/88/88/88/88/88/88/88/88/88/88,0.8981,-2.48
24,H,2,030,L,CU-24-030-2001-H-L,2745,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,,0.7,3.99
24,H,2,030,L,CB-24-030-2001-H-L,2379,10,10,0.031415927,7.85398E-05,1040,-4.85,0.3,223.1,35,1,10,13,10,10,-,,0.5,0.5,-,,,0.7,4.83
24,H,2,030,E,CU-24-030-2001-H-E,1044,10,10,0.031415927,7.85398E-05,460,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,8/8/8/12/12/16/16/20/28/32/40/48/60/72/80/,0.7,3.99
24,H,2,030,Q,CU-24-030-2001-H-Q,2097.1,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,-,,0.5,0.5,-,,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,H,3,030,L,CU-24-030-3001-H-L,2241.3,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,,0.7,3.99
24,H,3,030,L,CB-24-030-3001-H-L,2091.8,10,10,0.031415927,7.85398E-05,1120,-4.85,0.3,223.1,35,1,10,14,10,10,10,,0.334,0.332,0.334,,,0.7,4.83
24,H,3,030,E,CU-24-030-3001-H-E,963.6,10,10,0.031415927,7.85398E-05,496,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,4/8/8/12/12/16/20/24/28/36/44/56/68/80/80,0.7,3.99
24,H,3,030,Q,CU-24-030-3001-H-Q,1712.3,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,,0.334,0.332,0.334,,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,H,4,030,L,CU-24-030-4001-H-L,1941,10,10,0.031415927,7.85398E-05,1200,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,3.99
24,H,4,030,L,CB-24-030-4001-H-L,1811.6,10,10,0.031415927,7.85398E-05,1120,-4.85,0.3,223.1,35,1,10,14,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,4.83
24,H,4,030,E,CU-24-030-4001-H-E,789.6,10,10,0.031415927,7.85398E-05,492,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,8/8/8/12/12/16/20/24/28/36/44/52/64/80/80,0.7,3.99
24,H,4,030,Q,CU-24-030-4001-H-Q,1482.9,10,10,0.031415927,7.85398E-05,924,-4.85,0.3,223.1,17.2,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,8/16/28/40/52/64/76/80/80/80/80/80/80/80/80,0.7,3.99
24,S,1,060,L,CB-24-060-1001-S-L,10127,205,40,0.535663706,0.0081098,28,-4.85,0.3,253.4,37.3,5.125,60.55889101,-,-,-,-,,1,-,-,,,0.65,16.1
24,S,1,060,L,CU-24-060-1001-S-L,10984,225,40,0.575663706,0.008901,28,-4.85,0.3,253.4,18.4,5.625,61.84860991,-,-,-,-,,1,-,-,,,0.65,16.1
24,H,1,060,L,CU-24-060-1001-H-L,9474,10,10,0.031415927,7.85398E-05,2480,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,,0.8266,-2.5
24,H,1,060,L,CB-24-060-1001-H-L,8557,10,10,0.031415927,7.85398E-05,2240,-4.85,0.3,253.4,37.3,1,10,28,10,-,-,,1,-,-,,,0.8266,-2.37
24,H,1,060,E,CU-24-060-1001-H-E,3744.7,10,10,0.031415927,7.85398E-05,988,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,8/8/8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/32/32/36/40/44/48/56/60/68/72/80/80/80/,0.8266,-2.5
24,H,1,060,Q,CU-24-060-1001-H-Q,7246.8,10,10,0.031415927,7.85398E-05,1912,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,8/8/12/16/24/28/36/44/48/56/60/64/72/76/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80,0.8266,-2.5
24,H,2,060,L,CU-24-060-2001-H-L,2955.5,10,10,0.031415927,7.85398E-05,1292,-4.85,0.3,253.4,18,1,10,17,10,10,-,,0.5,0.5,-,,,0.7,4.09
24,H,2,060,L,CB-24-060-2001-H-L,2607.8,10,10,0.031415927,7.85398E-05,1140,-4.85,0.3,253.4,36.8,1,10,15,10,10,-,,0.5,0.5,-,,,0.7,4.76
24,H,2,060,E,CU-24-060-2001-H-E,1234.7,10,10,0.031415927,7.85398E-05,544,-4.85,0.3,253.4,18,1,10,17,10,10,-,,0.5,0.5,-,,8/8/8/12/12/12/16/20/24/28/32/40/48/56/68/76/76/,0.7,4.09
24,H,2,060,Q,CU-24-060-2001-H-Q,2260.5,10,10,0.031415927,7.85398E-05,996,-4.85,0.3,253.4,18,1,10,17,10,10,-,,0.5,0.5,-,,8/12/24/32/44/56/64/72/76/76/76/76/76/76/76/76/76,0.7,4.09
24,H,3,060,L,CU-24-060-3001-H-L,2413.1,10,10,0.031415927,7.85398E-05,1292,-4.85,0.3,253.4,18,1,10,17,10,10,10,,0.334,0.332,0.334,,,0.7,4.09
24,H,3,060,L,CB-24-060-3001-H-L,2129.2,10,10,0.031415927,7.85398E-05,1140,-4.85,0.3,253.4,36.8,1,10,15,10,10,10,,0.334,0.332,0.334,,,0.7,4.76
24,H,3,060,E,CU-24-060-3001-H-E,1008.1,10,10,0.031415927,7.85398E-05,502,-4.85,0.3,253.4,18,1,10,17,10,10,10,,0.334,0.332,0.334,,8/8/8/12/12/12/16/20/24/28/32/40/48/56/68/76/76,0.7,4.09
24,H,3,060,Q,CU-24-060-3001-H-Q,1845.7,10,10,0.031415927,7.85398E-05,996,-4.85,0.3,253.4,18,1,10,17,10,10,10,,0.334,0.332,0.334,,8/12/24/32/44/56/64/72/76/76/76/76/76/76/76/76/76,0.7,4.09
24,H,4,060,L,CU-24-060-4001-H-L,2089.8,10,10,0.031415927,7.85398E-05,1292,-4.85,0.3,253.4,18,1,10,17,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,4.09
24,H,4,060,L,CB-24-060-4001-H-L,1843.9,10,10,0.031415927,7.85398E-05,1140,-4.85,0.3,253.4,36.8,1,10,15,10,10,10,10,0.25,0.25,0.25,0.25,,0.7,4.76
24,H,4,060,E,CU-24-060-4001-H-E,873,10,10,0.031415927,7.85398E-05,544,-4.85,0.3,253.4,18,1,10,17,10,10,10,10,0.25,0.25,0.25,0.25,8/8/8/12/12/12/16/20/24/28/32/40/48/56/68/76/76,0.7,4.09
24,H,4,060,Q,CU-24-060-4001-H-Q,1598.4,10,10,0.031415927,7.85398E-05,996,-4.85,0.3,253.4,18,1,10,17,10,10,10,10,0.25,0.25,0.25,0.25,8/12/24/32/44/56/64/72/76/76/76/76/76/76/76/76/76,0.7,4.09
24,S,1,090,L,CB-24-090-1001-S-L,10127,205,40,0.535663706,0.0081098,28,-4.85,0.3,253.4,37.3,5.125,60.55889101,-,-,-,-,,1,-,-,,,0.65,16.1
24,S,1,090,L,CU-24-090-1001-S-L,10984,225,40,0.575663706,0.008901,28,-4.85,0.3,253.4,18.4,5.625,61.84860991,-,-,-,-,,1,-,-,,,0.65,16.1
24,H,1,090,L,CU-24-090-1001-H-L,9474,10,10,0.031415927,7.85398E-05,2480,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,,0.8266,-2.5
24,H,1,090,L,CB-24-090-1001-H-L,8557,10,10,0.031415927,7.85398E-05,2240,-4.85,0.3,253.4,37.3,1,10,28,10,-,-,,1,-,-,,,0.8266,-2.37
24,H,1,090,E,CU-24-090-1001-H-E,3744.7,10,10,0.031415927,7.85398E-05,988,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,8/8/8/8/8/8/12/12/12/12/16/16/16/20/20/24/24/28/32/32/36/40/44/48/56/60/68/72/80/80/80/,0.8266,-2.5
24,H,1,090,Q,CU-24-090-1001-H-Q,7246.8,10,10,0.031415927,7.85398E-05,1912,-4.85,0.3,253.4,18.4,1,10,31,10,-,-,,1,-,-,,8/8/12/16/24/28/36/44/48/56/60/64/72/76/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80/80,0.8266,-2.5
